plate	round	well	tile
2	2	A3	303
2	1	A3	304
2	2	A3	304
2	1	A3	305
2	2	A3	305
2	1	A3	306
2	2	A3	306
2	1	A3	307
2	2	A3	307
2	1	A3	308
2	2	A3	308
2	1	A3	309
2	2	A3	309
2	1	A3	310
2	2	A3	310
2	1	A3	311
2	2	A3	311
2	1	A3	312
2	2	A3	312
2	1	A3	313
2	2	A3	313
2	1	A3	314
2	2	A3	314
2	1	A3	315
2	2	A3	315
2	1	A3	316
2	2	A3	316
2	1	A3	317
2	2	A3	317
2	1	A3	318
2	2	A3	318
2	1	A3	319
2	2	A3	319
2	1	A3	320
2	2	A3	320
2	1	A3	321
2	2	A3	321
2	1	A3	322
2	2	A3	322
2	1	A3	323
2	2	A3	323
2	1	A3	324
2	2	A3	324
2	1	A3	325
2	2	A3	325
2	1	A3	326
2	2	A3	326
2	1	A3	327
2	2	A3	327
2	1	A3	328
2	2	A3	328
2	1	A3	329
2	2	A3	329
2	1	A3	330
2	2	A3	330
2	1	A3	331
2	2	A3	331
2	1	A3	332
2	2	A3	332
2	1	A3	333
2	2	A3	333
2	1	A3	334
2	2	A3	334
2	1	A3	335
2	2	A3	335
2	1	A3	336
2	2	A3	336
2	1	A3	337
2	2	A3	337
2	1	A3	338
2	2	A3	338
2	1	A3	339
2	2	A3	339
2	1	A3	340
2	2	A3	340
2	1	A3	341
2	2	A3	341
2	1	A3	342
2	2	A3	342
2	1	A3	343
2	2	A3	343
2	1	A3	344
2	2	A3	344
2	1	A3	345
2	2	A3	345
2	1	A3	346
2	2	A3	346
2	1	A3	347
2	2	A3	347
2	1	A3	348
2	2	A3	348
2	1	A3	349
2	2	A3	349
2	1	A3	350
2	2	A3	350
2	1	A3	351
2	2	A3	351
2	1	A3	352
2	2	A3	352
2	1	A3	353
2	2	A3	353
2	1	A3	354
2	2	A3	354
2	1	A3	355
2	2	A3	355
2	1	A3	356
2	2	A3	356
2	1	A3	357
2	2	A3	357
2	1	A3	358
2	2	A3	358
2	1	A3	359
2	2	A3	359
2	1	A3	360
2	2	A3	360
2	1	A3	361
2	2	A3	361
2	1	A3	362
2	2	A3	362
2	1	A3	363
2	2	A3	363
2	1	A3	364
2	2	A3	364
2	1	A3	365
2	2	A3	365
2	1	A3	366
2	2	A3	366
2	1	A3	367
2	2	A3	367
2	1	A3	368
2	2	A3	368
2	1	A3	369
2	2	A3	369
2	1	A3	370
2	2	A3	370
2	1	A3	371
2	2	A3	371
2	1	A3	372
2	2	A3	372
2	1	A3	373
2	2	A3	373
2	1	A3	374
2	2	A3	374
2	1	A3	375
2	2	A3	375
2	1	A3	376
2	2	A3	376
2	1	A3	377
2	2	A3	377
2	1	A3	378
2	2	A3	378
2	1	A3	379
2	2	A3	379
2	1	A3	380
2	2	A3	380
2	1	A3	381
2	2	A3	381
2	1	A3	382
2	2	A3	382
2	1	A3	383
2	2	A3	383
2	1	A3	384
2	2	A3	384
2	1	A3	385
2	2	A3	385
2	1	A3	386
2	2	A3	386
2	1	A3	387
2	2	A3	387
2	1	A3	388
2	2	A3	388
2	1	A3	389
2	2	A3	389
2	1	A3	390
2	2	A3	390
2	1	A3	391
2	2	A3	391
2	1	A3	392
2	2	A3	392
2	1	A3	393
2	2	A3	393
2	1	A3	394
2	2	A3	394
2	1	A3	395
2	2	A3	395
2	1	A3	396
2	2	A3	396
2	1	A3	397
2	2	A3	397
2	1	A3	398
2	2	A3	398
2	1	A3	399
2	2	A3	399
2	1	A3	400
2	2	A3	400
2	1	A3	401
2	2	A3	401
2	1	A3	402
2	2	A3	402
2	1	A3	403
2	2	A3	403
2	1	A3	404
2	2	A3	404
2	1	A3	405
2	2	A3	405
2	1	A3	406
2	2	A3	406
2	1	A3	407
2	2	A3	407
2	1	A3	408
2	2	A3	408
2	1	A3	409
2	2	A3	409
2	1	A3	410
2	2	A3	410
2	1	A3	411
2	2	A3	411
2	1	A3	412
2	2	A3	412
2	1	A3	413
2	2	A3	413
2	1	A3	414
2	2	A3	414
2	1	A3	415
2	2	A3	415
2	1	A3	416
2	2	A3	416
2	1	A3	417
2	2	A3	417
2	1	A3	418
2	2	A3	418
2	1	A3	419
2	2	A3	419
2	1	A3	420
2	2	A3	420
2	1	A3	421
2	2	A3	421
2	1	A3	422
2	2	A3	422
2	1	A3	423
2	2	A3	423
2	1	A3	424
2	2	A3	424
2	1	A3	425
2	2	A3	425
2	1	A3	426
2	2	A3	426
2	1	A3	427
2	2	A3	427
2	1	A3	428
2	2	A3	428
2	1	A3	429
2	2	A3	429
2	1	A3	430
2	2	A3	430
2	1	A3	431
2	2	A3	431
2	1	A3	432
2	2	A3	432
2	1	A3	433
2	2	A3	433
2	1	A3	434
2	2	A3	434
2	1	A3	435
2	2	A3	435
2	1	A3	436
2	2	A3	436
2	1	A3	437
2	2	A3	437
2	1	A3	438
2	2	A3	438
2	1	A3	439
2	2	A3	439
2	1	A3	440
2	2	A3	440
2	1	A3	441
2	2	A3	441
2	1	A3	442
2	2	A3	442
2	1	A3	443
2	2	A3	443
2	1	A3	444
2	2	A3	444
2	1	A3	445
2	2	A3	445
2	1	A3	446
2	2	A3	446
2	1	A3	447
2	2	A3	447
2	1	A3	448
2	2	A3	448
2	1	A3	449
2	2	A3	449
2	1	A3	450
2	2	A3	450
2	1	A3	451
2	2	A3	451
2	1	A3	452
2	2	A3	452
2	1	A3	453
2	2	A3	453
2	1	A3	454
2	2	A3	454
2	1	A3	455
2	2	A3	455
2	1	A3	456
2	2	A3	456
2	1	A3	457
2	2	A3	457
2	1	A3	458
2	2	A3	458
2	1	A3	459
2	2	A3	459
2	1	A3	460
2	2	A3	460
2	1	A3	461
2	2	A3	461
2	1	A3	462
2	2	A3	462
2	1	A3	463
2	2	A3	463
2	1	A3	464
2	2	A3	464
2	1	A3	465
2	2	A3	465
2	1	A3	466
2	2	A3	466
2	1	A3	467
2	2	A3	467
2	1	A3	468
2	2	A3	468
2	1	A3	469
2	2	A3	469
2	1	A3	470
2	2	A3	470
2	1	A3	471
2	2	A3	471
2	1	A3	472
2	2	A3	472
2	1	A3	473
2	2	A3	473
2	1	A3	474
2	2	A3	474
2	1	A3	475
2	2	A3	475
2	1	A3	476
2	2	A3	476
2	1	A3	477
2	2	A3	477
2	1	A3	478
2	2	A3	478
2	1	A3	479
2	2	A3	479
2	1	A3	480
2	2	A3	480
2	1	A3	481
2	2	A3	481
2	1	A3	482
2	2	A3	482
2	1	A3	483
2	2	A3	483
2	1	A3	484
2	2	A3	484
2	1	A3	485
2	2	A3	485
2	1	A3	486
2	2	A3	486
2	1	A3	487
2	2	A3	487
2	1	A3	488
2	2	A3	488
2	1	A3	489
2	2	A3	489
2	1	A3	490
2	2	A3	490
2	1	A3	491
2	2	A3	491
2	1	A3	492
2	2	A3	492
2	1	A3	493
2	2	A3	493
2	1	A3	494
2	2	A3	494
2	1	A3	495
2	2	A3	495
2	1	A3	496
2	2	A3	496
2	1	A3	497
2	2	A3	497
2	1	A3	498
2	2	A3	498
2	1	A3	499
2	2	A3	499
2	1	A3	500
2	2	A3	500
2	1	A3	501
2	2	A3	501
2	1	A3	502
2	2	A3	502
2	1	A3	503
2	2	A3	503
2	1	A3	504
2	2	A3	504
2	1	A3	505
2	2	A3	505
2	1	A3	506
2	2	A3	506
2	1	A3	507
2	2	A3	507
2	1	A3	508
2	2	A3	508
2	1	A3	509
2	2	A3	509
2	1	A3	510
2	2	A3	510
2	1	A3	511
2	2	A3	511
2	1	A3	512
2	2	A3	512
2	1	A3	513
2	2	A3	513
2	1	A3	514
2	2	A3	514
2	1	A3	515
2	2	A3	515
2	1	A3	516
2	2	A3	516
2	1	A3	517
2	2	A3	517
2	1	A3	518
2	2	A3	518
2	1	A3	519
2	2	A3	519
2	1	A3	520
2	2	A3	520
2	1	A3	521
2	2	A3	521
2	1	A3	522
2	2	A3	522
2	1	A3	523
2	2	A3	523
2	1	A3	524
2	2	A3	524
2	1	A3	525
2	2	A3	525
2	1	A3	526
2	2	A3	526
2	1	A3	527
2	2	A3	527
2	1	A3	528
2	2	A3	528
2	1	A3	529
2	2	A3	529
2	1	A3	530
2	2	A3	530
2	1	A3	531
2	2	A3	531
2	1	A3	532
2	2	A3	532
2	1	A3	533
2	2	A3	533
2	1	A3	534
2	2	A3	534
2	1	A3	535
2	2	A3	535
2	1	A3	536
2	2	A3	536
2	1	A3	537
2	2	A3	537
2	1	A3	538
2	2	A3	538
2	1	A3	539
2	2	A3	539
2	1	A3	540
2	2	A3	540
2	1	A3	541
2	2	A3	541
2	1	A3	542
2	2	A3	542
2	1	A3	543
2	2	A3	543
2	1	A3	544
2	2	A3	544
2	1	A3	545
2	2	A3	545
2	1	A3	546
2	2	A3	546
2	1	A3	547
2	2	A3	547
2	1	A3	548
2	2	A3	548
2	1	A3	549
2	2	A3	549
2	1	A3	550
2	2	A3	550
2	1	A3	551
2	2	A3	551
2	1	A3	552
2	2	A3	552
2	1	A3	553
2	2	A3	553
2	1	A3	554
2	2	A3	554
2	1	A3	555
2	2	A3	555
2	1	A3	556
2	2	A3	556
2	1	A3	557
2	2	A3	557
2	1	A3	558
2	2	A3	558
2	1	A3	559
2	2	A3	559
2	1	A3	560
2	2	A3	560
2	1	A3	561
2	2	A3	561
2	1	A3	562
2	2	A3	562
2	1	A3	563
2	2	A3	563
2	1	A3	564
2	2	A3	564
2	1	A3	565
2	2	A3	565
2	1	A3	566
2	2	A3	566
2	1	A3	567
2	2	A3	567
2	1	A3	568
2	2	A3	568
2	1	A3	569
2	2	A3	569
2	1	A3	570
2	2	A3	570
2	1	A3	571
2	2	A3	571
2	1	A3	572
2	2	A3	572
2	1	A3	573
2	2	A3	573
2	1	A3	574
2	2	A3	574
2	1	A3	575
2	2	A3	575
2	1	A3	576
2	2	A3	576
2	1	A3	577
2	2	A3	577
2	1	A3	578
2	2	A3	578
2	1	A3	579
2	2	A3	579
2	1	A3	580
2	2	A3	580
2	1	A3	581
2	2	A3	581
2	1	A3	582
2	2	A3	582
2	1	A3	583
2	2	A3	583
2	1	A3	584
2	2	A3	584
2	1	A3	585
2	2	A3	585
2	1	A3	586
2	2	A3	586
2	1	A3	587
2	2	A3	587
2	1	A3	588
2	2	A3	588
2	1	A3	589
2	2	A3	589
2	1	A3	590
2	2	A3	590
2	1	A3	591
2	2	A3	591
2	1	A3	592
2	2	A3	592
2	1	A3	593
2	2	A3	593
2	1	A3	594
2	2	A3	594
2	1	A3	595
2	2	A3	595
2	1	A3	596
2	2	A3	596
2	1	A3	597
2	2	A3	597
2	1	A3	598
2	2	A3	598
2	1	A3	599
2	2	A3	599
2	1	A3	600
2	2	A3	600
2	1	A3	601
2	2	A3	601
2	1	A3	602
2	2	A3	602
2	1	A3	603
2	2	A3	603
2	1	A3	604
2	2	A3	604
2	1	A3	605
2	2	A3	605
2	1	A3	606
2	2	A3	606
2	1	A3	607
2	2	A3	607
2	1	A3	608
2	2	A3	608
2	1	A3	609
2	2	A3	609
2	1	A3	610
2	2	A3	610
2	1	A3	611
2	2	A3	611
2	1	A3	612
2	2	A3	612
2	1	A3	613
2	2	A3	613
2	1	A3	614
2	2	A3	614
2	1	A3	615
2	2	A3	615
2	1	A3	616
2	2	A3	616
2	1	A3	617
2	2	A3	617
2	1	A3	618
2	2	A3	618
2	1	A3	619
2	2	A3	619
2	1	A3	620
2	2	A3	620
2	1	A3	621
2	2	A3	621
2	1	A3	622
2	2	A3	622
2	1	A3	623
2	2	A3	623
2	1	A3	624
2	2	A3	624
2	1	A3	625
2	2	A3	625
2	1	A3	626
2	2	A3	626
2	1	A3	627
2	2	A3	627
2	1	A3	628
2	2	A3	628
2	1	A3	629
2	2	A3	629
2	1	A3	630
2	2	A3	630
2	1	A3	631
2	2	A3	631
2	1	A3	632
2	2	A3	632
2	1	A3	633
2	2	A3	633
2	1	A3	634
2	2	A3	634
2	1	A3	635
2	2	A3	635
2	1	A3	636
2	2	A3	636
2	1	A3	637
2	2	A3	637
2	1	A3	638
2	2	A3	638
2	1	A3	639
2	2	A3	639
2	1	A3	640
2	2	A3	640
2	1	A3	641
2	2	A3	641
2	1	A3	642
2	2	A3	642
2	1	A3	643
2	2	A3	643
2	1	A3	644
2	2	A3	644
2	1	A3	645
2	2	A3	645
2	1	A3	646
2	2	A3	646
2	1	A3	647
2	2	A3	647
2	1	A3	648
2	2	A3	648
2	1	A3	649
2	2	A3	649
2	1	A3	650
2	2	A3	650
2	1	A3	651
2	2	A3	651
2	1	A3	652
2	2	A3	652
2	1	A3	653
2	2	A3	653
2	1	A3	654
2	2	A3	654
2	1	A3	655
2	2	A3	655
2	1	A3	656
2	2	A3	656
2	1	A3	657
2	2	A3	657
2	1	A3	658
2	2	A3	658
2	1	A3	659
2	2	A3	659
2	1	A3	660
2	2	A3	660
2	1	A3	661
2	2	A3	661
2	1	A3	662
2	2	A3	662
2	1	A3	663
2	2	A3	663
2	1	A3	664
2	2	A3	664
2	1	A3	665
2	2	A3	665
2	1	A3	666
2	2	A3	666
2	1	A3	667
2	2	A3	667
2	1	A3	668
2	2	A3	668
2	1	A3	669
2	2	A3	669
2	1	A3	670
2	2	A3	670
2	1	A3	671
2	2	A3	671
2	1	A3	672
2	2	A3	672
2	1	A3	673
2	2	A3	673
2	1	A3	674
2	2	A3	674
2	1	A3	675
2	2	A3	675
2	1	A3	676
2	2	A3	676
2	1	A3	677
2	2	A3	677
2	1	A3	678
2	2	A3	678
2	1	A3	679
2	2	A3	679
2	1	A3	680
2	2	A3	680
2	1	A3	681
2	2	A3	681
2	1	A3	682
2	2	A3	682
2	1	A3	683
2	2	A3	683
2	1	A3	684
2	2	A3	684
2	1	A3	685
2	2	A3	685
2	1	A3	686
2	2	A3	686
2	1	A3	687
2	2	A3	687
2	1	A3	688
2	2	A3	688
2	1	A3	689
2	2	A3	689
2	1	A3	690
2	2	A3	690
2	1	A3	691
2	2	A3	691
2	1	A3	692
2	2	A3	692
2	1	A3	693
2	2	A3	693
2	1	A3	694
2	2	A3	694
2	1	A3	695
2	2	A3	695
2	1	A3	696
2	2	A3	696
2	1	A3	697
2	2	A3	697
2	1	A3	698
2	2	A3	698
2	1	A3	699
2	2	A3	699
2	1	A3	700
2	2	A3	700
2	1	A3	701
2	2	A3	701
2	1	A3	702
2	2	A3	702
2	1	A3	703
2	2	A3	703
2	1	A3	704
2	2	A3	704
2	1	A3	705
2	2	A3	705
2	1	A3	706
2	2	A3	706
2	1	A3	707
2	2	A3	707
2	1	A3	708
2	2	A3	708
2	1	A3	709
2	2	A3	709
2	1	A3	710
2	2	A3	710
2	1	A3	711
2	2	A3	711
2	1	A3	712
2	2	A3	712
2	1	A3	713
2	2	A3	713
2	1	A3	714
2	2	A3	714
2	1	A3	715
2	2	A3	715
2	1	A3	716
2	2	A3	716
2	1	A3	717
2	2	A3	717
2	1	A3	718
2	2	A3	718
2	1	A3	719
2	2	A3	719
2	1	A3	720
2	2	A3	720
2	1	A3	721
2	2	A3	721
2	1	A3	722
2	2	A3	722
2	1	A3	723
2	2	A3	723
2	1	A3	724
2	2	A3	724
2	1	A3	725
2	2	A3	725
2	1	A3	726
2	2	A3	726
2	1	A3	727
2	2	A3	727
2	1	A3	728
2	2	A3	728
2	1	A3	729
2	2	A3	729
2	1	A3	730
2	2	A3	730
2	1	A3	731
2	2	A3	731
2	1	A3	732
2	2	A3	732
2	1	A3	733
2	2	A3	733
2	1	A3	734
2	2	A3	734
2	1	A3	735
2	2	A3	735
2	1	A3	736
2	2	A3	736
2	1	A3	737
2	2	A3	737
2	1	A3	738
2	2	A3	738
2	1	A3	739
2	2	A3	739
2	1	A3	740
2	2	A3	740
2	1	A3	741
2	2	A3	741
2	1	A3	742
2	2	A3	742
2	1	A3	743
2	2	A3	743
2	1	A3	744
2	2	A3	744
2	1	A3	745
2	2	A3	745
2	1	A3	746
2	2	A3	746
2	1	A3	747
2	2	A3	747
2	1	A3	748
2	2	A3	748
2	1	A3	749
2	2	A3	749
2	1	A3	750
2	2	A3	750
2	1	A3	751
2	2	A3	751
2	1	A3	752
2	2	A3	752
2	1	A3	753
2	2	A3	753
2	1	A3	754
2	2	A3	754
2	1	A3	755
2	2	A3	755
2	1	A3	756
2	2	A3	756
2	1	A3	757
2	2	A3	757
2	1	A3	758
2	2	A3	758
2	1	A3	759
2	2	A3	759
2	1	A3	760
2	2	A3	760
2	1	A3	761
2	2	A3	761
2	1	A3	762
2	2	A3	762
2	1	A3	763
2	2	A3	763
2	1	A3	764
2	2	A3	764
2	1	A3	765
2	2	A3	765
2	1	A3	766
2	2	A3	766
2	1	A3	767
2	2	A3	767
2	1	A3	768
2	2	A3	768
2	1	A3	769
2	2	A3	769
2	1	A3	770
2	2	A3	770
2	1	A3	771
2	2	A3	771
2	1	A3	772
2	2	A3	772
2	1	A3	773
2	2	A3	773
2	1	A3	774
2	2	A3	774
2	1	A3	775
2	2	A3	775
2	1	A3	776
2	2	A3	776
2	1	A3	777
2	2	A3	777
2	1	A3	778
2	2	A3	778
2	1	A3	779
2	2	A3	779
2	1	A3	780
2	2	A3	780
2	1	A3	781
2	2	A3	781
2	1	A3	782
2	2	A3	782
2	1	A3	783
2	2	A3	783
2	1	A3	784
2	2	A3	784
2	1	A3	785
2	2	A3	785
2	1	A3	786
2	2	A3	786
2	1	A3	787
2	2	A3	787
2	1	A3	788
2	2	A3	788
2	1	A3	789
2	2	A3	789
2	1	A3	790
2	2	A3	790
2	1	A3	791
2	2	A3	791
2	1	A3	792
2	2	A3	792
2	1	A3	793
2	2	A3	793
2	1	A3	794
2	2	A3	794
2	1	A3	795
2	2	A3	795
2	1	A3	796
2	2	A3	796
2	1	A3	797
2	2	A3	797
2	1	A3	798
2	2	A3	798
2	1	A3	799
2	2	A3	799
2	1	A3	800
2	2	A3	800
2	1	A3	801
2	2	A3	801
2	1	A3	802
2	2	A3	802
2	1	A3	803
2	2	A3	803
2	1	A3	804
2	2	A3	804
2	1	A3	805
2	2	A3	805
2	1	A3	806
2	2	A3	806
2	1	A3	807
2	2	A3	807
2	1	A3	808
2	2	A3	808
2	1	A3	809
2	2	A3	809
2	1	A3	810
2	2	A3	810
2	1	A3	811
2	2	A3	811
2	1	A3	812
2	2	A3	812
2	1	A3	813
2	2	A3	813
2	1	A3	814
2	2	A3	814
2	1	A3	815
2	2	A3	815
2	1	A3	816
2	2	A3	816
2	1	A3	817
2	2	A3	817
2	1	A3	818
2	2	A3	818
2	1	A3	819
2	2	A3	819
2	1	A3	820
2	2	A3	820
2	1	A3	821
2	2	A3	821
2	1	A3	822
2	2	A3	822
2	1	A3	823
2	2	A3	823
2	1	A3	824
2	2	A3	824
2	1	A3	825
2	2	A3	825
2	1	A3	826
2	2	A3	826
2	1	A3	827
2	2	A3	827
2	1	A3	828
2	2	A3	828
2	1	A3	829
2	2	A3	829
2	1	A3	830
2	2	A3	830
2	1	A3	831
2	2	A3	831
2	1	A3	832
2	2	A3	832
2	1	A3	833
2	2	A3	833
2	1	A3	834
2	2	A3	834
2	1	A3	835
2	2	A3	835
2	1	A3	836
2	2	A3	836
2	1	A3	837
2	2	A3	837
2	1	A3	838
2	2	A3	838
2	1	A3	839
2	2	A3	839
2	1	A3	840
2	2	A3	840
2	1	A3	841
2	2	A3	841
2	1	A3	842
2	2	A3	842
2	1	A3	843
2	2	A3	843
2	1	A3	844
2	2	A3	844
2	1	A3	845
2	2	A3	845
2	1	A3	846
2	2	A3	846
2	1	A3	847
2	2	A3	847
2	1	A3	848
2	2	A3	848
2	1	A3	849
2	2	A3	849
2	1	A3	850
2	2	A3	850
2	1	A3	851
2	2	A3	851
2	1	A3	852
2	2	A3	852
2	1	A3	853
2	2	A3	853
2	1	A3	854
2	2	A3	854
2	1	A3	855
2	2	A3	855
2	1	A3	856
2	2	A3	856
2	1	A3	857
2	2	A3	857
2	1	A3	858
2	2	A3	858
2	1	A3	859
2	2	A3	859
2	1	A3	860
2	2	A3	860
2	1	A3	861
2	2	A3	861
2	1	A3	862
2	2	A3	862
2	1	A3	863
2	2	A3	863
2	1	A3	864
2	2	A3	864
2	1	A3	865
2	2	A3	865
2	1	A3	866
2	2	A3	866
2	1	A3	867
2	2	A3	867
2	1	A3	868
2	2	A3	868
2	1	A3	869
2	2	A3	869
2	1	A3	870
2	2	A3	870
2	1	A3	871
2	2	A3	871
2	1	A3	872
2	2	A3	872
2	1	A3	873
2	2	A3	873
2	1	A3	874
2	2	A3	874
2	1	A3	875
2	2	A3	875
2	1	A3	876
2	2	A3	876
2	1	A3	877
2	2	A3	877
2	1	A3	878
2	2	A3	878
2	1	A3	879
2	2	A3	879
2	1	A3	880
2	2	A3	880
2	1	A3	881
2	2	A3	881
2	1	A3	882
2	2	A3	882
2	1	A3	883
2	2	A3	883
2	1	A3	884
2	2	A3	884
2	1	A3	885
2	2	A3	885
2	1	A3	886
2	2	A3	886
2	1	A3	887
2	2	A3	887
2	1	A3	888
2	2	A3	888
2	1	A3	889
2	2	A3	889
2	1	A3	890
2	2	A3	890
2	1	A3	891
2	2	A3	891
2	1	A3	892
2	2	A3	892
2	1	A3	893
2	2	A3	893
2	1	A3	894
2	2	A3	894
2	1	A3	895
2	2	A3	895
2	1	A3	896
2	2	A3	896
2	1	A3	897
2	2	A3	897
2	1	A3	898
2	2	A3	898
2	1	A3	899
2	2	A3	899
2	1	A3	900
2	2	A3	900
2	1	A3	901
2	2	A3	901
2	1	A3	902
2	2	A3	902
2	1	A3	903
2	2	A3	903
2	1	A3	904
2	2	A3	904
2	1	A3	905
2	2	A3	905
2	1	A3	906
2	2	A3	906
2	1	A3	907
2	2	A3	907
2	1	A3	908
2	2	A3	908
2	1	A3	909
2	2	A3	909
2	1	A3	910
2	2	A3	910
2	1	A3	911
2	2	A3	911
2	1	A3	912
2	2	A3	912
2	1	A3	913
2	2	A3	913
2	1	A3	914
2	2	A3	914
2	1	A3	915
2	2	A3	915
2	1	A3	916
2	2	A3	916
2	1	A3	917
2	2	A3	917
2	1	A3	918
2	2	A3	918
2	1	A3	919
2	2	A3	919
2	1	A3	920
2	2	A3	920
2	1	A3	921
2	2	A3	921
2	1	A3	922
2	2	A3	922
2	1	A3	923
2	2	A3	923
2	1	A3	924
2	2	A3	924
2	1	A3	925
2	2	A3	925
2	1	A3	926
2	2	A3	926
2	1	A3	927
2	2	A3	927
2	1	A3	928
2	2	A3	928
2	1	A3	929
2	2	A3	929
2	1	A3	930
2	2	A3	930
2	1	A3	931
2	2	A3	931
2	1	A3	932
2	2	A3	932
2	1	A3	933
2	2	A3	933
2	1	A3	934
2	2	A3	934
2	1	A3	935
2	2	A3	935
2	1	A3	936
2	2	A3	936
2	1	A3	937
2	2	A3	937
2	1	A3	938
2	2	A3	938
2	1	A3	939
2	2	A3	939
2	1	A3	940
2	2	A3	940
2	1	A3	941
2	2	A3	941
2	1	A3	942
2	2	A3	942
2	1	A3	943
2	2	A3	943
2	1	A3	944
2	2	A3	944
2	1	A3	945
2	2	A3	945
2	1	A3	946
2	2	A3	946
2	1	A3	947
2	2	A3	947
2	1	A3	948
2	2	A3	948
2	1	A3	949
2	2	A3	949
2	1	A3	950
2	2	A3	950
2	1	A3	951
2	2	A3	951
2	1	A3	952
2	2	A3	952
2	1	A3	953
2	2	A3	953
2	1	A3	954
2	2	A3	954
2	1	A3	955
2	2	A3	955
2	1	A3	956
2	2	A3	956
2	1	A3	957
2	2	A3	957
2	1	A3	958
2	2	A3	958
2	1	A3	959
2	2	A3	959
2	1	A3	960
2	2	A3	960
2	1	A3	961
2	2	A3	961
2	1	A3	962
2	2	A3	962
2	1	A3	963
2	2	A3	963
2	1	A3	964
2	2	A3	964
2	1	A3	965
2	2	A3	965
2	1	A3	966
2	2	A3	966
2	1	A3	967
2	2	A3	967
2	1	A3	968
2	2	A3	968
2	1	A3	969
2	2	A3	969
2	1	A3	970
2	2	A3	970
2	1	A3	971
2	2	A3	971
2	1	A3	972
2	2	A3	972
2	1	A3	973
2	2	A3	973
2	1	A3	974
2	2	A3	974
2	1	A3	975
2	2	A3	975
2	1	A3	976
2	2	A3	976
2	1	A3	977
2	2	A3	977
2	1	A3	978
2	2	A3	978
2	1	A3	979
2	2	A3	979
2	1	A3	980
2	2	A3	980
2	1	A3	981
2	2	A3	981
2	1	A3	982
2	2	A3	982
2	1	A3	983
2	2	A3	983
2	1	A3	984
2	2	A3	984
2	1	A3	985
2	2	A3	985
2	1	A3	986
2	2	A3	986
2	1	A3	987
2	2	A3	987
2	1	A3	988
2	2	A3	988
2	1	A3	989
2	2	A3	989
2	1	A3	990
2	2	A3	990
2	1	A3	991
2	2	A3	991
2	1	A3	992
2	2	A3	992
2	1	A3	993
2	2	A3	993
2	1	A3	994
2	2	A3	994
2	1	A3	995
2	2	A3	995
2	1	A3	996
2	2	A3	996
2	1	A3	997
2	2	A3	997
2	1	A3	998
2	2	A3	998
2	1	A3	999
2	2	A3	999
2	1	A3	1000
2	2	A3	1000
2	1	A3	1001
2	2	A3	1001
2	1	A3	1002
2	2	A3	1002
2	1	A3	1003
2	2	A3	1003
2	1	A3	1004
2	2	A3	1004
2	1	A3	1005
2	2	A3	1005
2	1	A3	1006
2	2	A3	1006
2	1	A3	1007
2	2	A3	1007
2	1	A3	1008
2	2	A3	1008
2	1	A3	1009
2	2	A3	1009
2	1	A3	1010
2	2	A3	1010
2	1	A3	1011
2	2	A3	1011
2	1	B1	0
2	2	B1	0
2	1	B1	1
2	2	B1	1
2	1	B1	2
2	2	B1	2
2	1	B1	3
2	2	B1	3
2	1	B1	4
2	2	B1	4
2	1	B1	5
2	2	B1	5
2	1	B1	6
2	2	B1	6
2	1	B1	7
2	2	B1	7
2	1	B1	8
2	2	B1	8
2	1	B1	9
2	2	B1	9
2	1	B1	10
2	2	B1	10
2	1	B1	11
2	2	B1	11
2	1	B1	12
2	2	B1	12
2	1	B1	13
2	2	B1	13
2	1	B1	14
2	2	B1	14
2	1	B1	15
2	2	B1	15
2	1	B1	16
2	2	B1	16
2	1	B1	17
2	2	B1	17
2	1	B1	18
2	2	B1	18
2	1	B1	19
2	2	B1	19
2	1	B1	20
2	2	B1	20
2	1	B1	21
2	2	B1	21
2	1	B1	22
2	2	B1	22
2	1	B1	23
2	2	B1	23
2	1	B1	24
2	2	B1	24
2	1	B1	25
2	2	B1	25
2	1	B1	26
2	2	B1	26
2	1	B1	27
2	2	B1	27
2	1	B1	28
2	2	B1	28
2	1	B1	29
2	2	B1	29
2	1	B1	30
2	2	B1	30
2	1	B1	31
2	2	B1	31
2	1	B1	32
2	2	B1	32
2	1	B1	33
2	2	B1	33
2	1	B1	34
2	2	B1	34
2	1	B1	35
2	2	B1	35
2	1	B1	36
2	2	B1	36
2	1	B1	37
2	2	B1	37
2	1	B1	38
2	2	B1	38
2	1	B1	39
2	2	B1	39
2	1	B1	40
2	2	B1	40
2	1	B1	41
2	2	B1	41
2	1	B1	42
2	2	B1	42
2	1	B1	43
2	2	B1	43
2	1	B1	44
2	2	B1	44
2	1	B1	45
2	2	B1	45
2	1	B1	46
2	2	B1	46
2	1	B1	47
2	2	B1	47
2	1	B1	48
2	2	B1	48
2	1	B1	49
2	2	B1	49
2	1	B1	50
2	2	B1	50
2	1	B1	51
2	2	B1	51
2	1	B1	52
2	2	B1	52
2	1	B1	53
2	2	B1	53
2	1	B1	54
2	2	B1	54
2	1	B1	55
2	2	B1	55
2	1	B1	56
2	2	B1	56
2	1	B1	57
2	2	B1	57
2	1	B1	58
2	2	B1	58
2	1	B1	59
2	2	B1	59
2	1	B1	60
2	2	B1	60
2	1	B1	61
2	2	B1	61
2	1	B1	62
2	2	B1	62
2	1	B1	63
2	2	B1	63
2	1	B1	64
2	2	B1	64
2	1	B1	65
2	2	B1	65
2	1	B1	66
2	2	B1	66
